time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1701089666244307200,2.90830712890625,0.2813045382499695,0.5584664344787598,0.6297441124916077,0.4608745574951172,2.7741880416870117,-1.1076794862747192,1.461836814880371
1701089666263006500,2.92700634765625,0.2845964729785919,0.5685994029045105,0.6225936412811279,0.4561542272567749,2.7700695991516113,-1.1009551286697388,1.4317182302474976
1701089666281705700,2.945705810546875,0.28770121932029724,0.5761957168579102,0.6157345771789551,0.45397958159446716,2.761162757873535,-1.0986765623092651,1.402451753616333
1701089666300405200,2.9644052734375,0.2924075722694397,0.5826991200447083,0.6074732542037964,0.4538014829158783,2.747213840484619,-1.1020066738128662,1.3681126832962036
1701089666319104800,2.983104736328125,0.2974180579185486,0.5891807079315186,0.5991697311401367,0.45321542024612427,2.734748125076294,-1.105239748954773,1.3345401287078857
1701089666337804000,3.001803955078125,0.30378514528274536,0.5953443050384521,0.5912936925888062,0.45127758383750916,2.7301628589630127,-1.10930335521698,1.3068472146987915
1701089666356503600,3.020503662109375,0.3113812506198883,0.6007829308509827,0.5835006237030029,0.4490307867527008,2.72934627532959,-1.1155768632888794,1.2821824550628662
1701089666375202800,3.039202880859375,0.31962132453918457,0.6060576438903809,0.5752289295196533,0.446819931268692,2.7281949520111084,-1.123143196105957,1.2562742233276367
1701089666393902300,3.05790234375,0.3262178599834442,0.6108970046043396,0.5670913457870483,0.4458634853363037,2.719905376434326,-1.1296472549438477,1.2268519401550293
1701089666412601600,3.0766015625,0.3307223916053772,0.6147016286849976,0.5594667792320251,0.4469469487667084,2.7022056579589844,-1.1353814601898193,1.1938836574554443
1701089666431301000,3.095301025390625,0.33521392941474915,0.6175869703292847,0.5518880486488342,0.4490406811237335,2.680856704711914,-1.1425318717956543,1.159317970275879
1701089666450000400,3.11400048828125,0.3408706486225128,0.619591474533081,0.5440204739570618,0.4516141712665558,2.658348560333252,-1.1524839401245117,1.1235103607177734
1701089666468700000,3.132699951171875,0.34931352734565735,0.6211875081062317,0.5344577431678772,0.4543798565864563,2.6332767009735107,-1.167244553565979,1.081196904182434
1701089666487399200,3.151399169921875,0.3592711091041565,0.62236088514328,0.5250936150550842,0.455925315618515,2.6135964393615723,-1.1836745738983154,1.0421754121780396
1701089666506098700,3.1700986328125,0.36809831857681274,0.6236489415168762,0.5176584720611572,0.45562630891799927,2.6037230491638184,-1.196720838546753,1.0141363143920898
1701089666524798000,3.1887978515625,0.37399670481681824,0.6244707703590393,0.5134016275405884,0.4545123279094696,2.6026487350463867,-1.2048757076263428,1.0007787942886353
1701089666543497500,3.20749755859375,0.3794136345386505,0.6239104270935059,0.5103387236595154,0.4542415738105774,2.6014153957366943,-1.2141541242599487,0.9912485480308533
1701089666562197000,3.226197021484375,0.38659021258354187,0.6225937604904175,0.5080382823944092,0.452572762966156,2.6116790771484375,-1.2262414693832397,0.9915750026702881
1701089666580896300,3.244896240234375,0.39519116282463074,0.6226628422737122,0.5076916217803955,0.44538092613220215,2.6564199924468994,-1.23568594455719,1.019910216331482
1701089666599595500,3.263595458984375,0.4000435173511505,0.6248037219047546,0.5141193866729736,0.4304262399673462,2.753406524658203,-1.229968547821045,1.1011056900024414
1701089666618295000,3.282294921875,0.3984547257423401,0.6293743252754211,0.5233805179595947,0.41375675797462463,2.845541477203369,-1.2072982788085938,1.182502031326294
1701089666636994300,3.300994384765625,0.39620518684387207,0.6342197060585022,0.5290259122848511,0.4011463522911072,2.90030574798584,-1.1863224506378174,1.2273310422897339
1701089666655693800,3.31969384765625,0.39679476618766785,0.6379854083061218,0.5307226181030273,0.39225250482559204,2.9344069957733154,-1.174904704093933,1.2495168447494507
1701089666674393300,3.338393310546875,0.39739692211151123,0.6428793668746948,0.5308887362480164,0.3833261728286743,2.9618406295776367,-1.1629159450531006,1.2622262239456177
1701089666693092600,3.357092529296875,0.3944750130176544,0.6495705246925354,0.5312069654464722,0.37452206015586853,2.977825880050659,-1.1441923379898071,1.2653872966766357
1701089666711791900,3.3757919921875,0.3906823992729187,0.6565240025520325,0.5323182940483093,0.3646652102470398,2.9959609508514404,-1.1225781440734863,1.2709358930587769
1701089666730491400,3.394491455078125,0.38818055391311646,0.6634069681167603,0.5338441729545593,0.35244491696357727,3.024026870727539,-1.100302815437317,1.2830449342727661
1701089666749191000,3.41319091796875,0.3850264549255371,0.6703957915306091,0.5360527634620667,0.3390745520591736,3.0534720420837402,-1.075365424156189,1.2964348793029785
1701089666767890200,3.43189013671875,0.3783394694328308,0.6775697469711304,0.53818678855896,0.32880616188049316,3.0646708011627197,-1.0483900308609009,1.298012375831604
1701089666786589700,3.450589599609375,0.3695020377635956,0.6838492751121521,0.5397511720657349,0.3232446312904358,3.058337688446045,-1.0242233276367188,1.2895258665084839
1701089666805289000,3.4692890625,0.3616105914115906,0.6880422830581665,0.5416821837425232,0.3200249969959259,3.0507237911224365,-1.0052769184112549,1.2838960886001587
1701089666823988500,3.487988525390625,0.35647985339164734,0.6905300617218018,0.5436614155769348,0.3170529305934906,3.049597978591919,-0.9918854236602783,1.2841122150421143
1701089666842687700,3.506687744140625,0.3536614775657654,0.6957628130912781,0.5450108647346497,0.30626916885375977,3.0693609714508057,-0.971919059753418,1.2908194065093994
1701089666861387300,3.52538720703125,0.3552115857601166,0.6978169083595276,0.5470015406608582,0.2960836887359619,3.098598003387451,-0.9608202576637268,1.3072540760040283
1701089666880086500,3.54408642578125,0.35765552520751953,0.6986545920372009,0.5479084253311157,0.28941431641578674,3.119959831237793,-0.956016480922699,1.318898320198059
1701089666898786000,3.5627861328125,0.35815247893333435,0.6973876953125,0.5502022504806519,0.28749728202819824,3.129690408706665,-0.9542937278747559,1.3297770023345947
1701089666917485300,3.5814853515625,0.35882455110549927,0.6940853595733643,0.5531862378120422,0.28892117738723755,3.1345067024230957,-0.9575155377388,1.342140555381775
