time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1675156402960254700,108.60225463867188,0,0,4.818219184875488,9.96500015258789,2.9503955841064453,54.45145034790039,58.400001525878906,18.1226622,59.2853192
1675156404080259300,109.72225927734375,0,0,4.56516170501709,9.777000427246094,3.0854127407073975,52.138553619384766,58.400001525878906,18.1227241,59.285333
1675156405179798300,110.82179833984375,0,0,4.631340026855469,9.805000305175781,3.1627259254455566,48.38197326660156,58.400001525878906,18.1227834,59.2853523
1675156406279798300,111.92179833984375,0,0,5.459649085998535,9.913000106811523,3.177917242050171,39.03745651245117,58.400001525878906,18.1228303,59.2853719
1675156407419798000,113.06179809570312,0,0,5.438929557800293,10.145000457763672,3.1296722888946533,32.17243957519531,58.400001525878906,18.1228691,59.2853951
1675156408499798500,114.14179858398437,0,0,4.04676628112793,10.635000228881836,3.0547802448272705,28.21062469482422,58.400001525878906,18.1229021,59.2854179
1675156409608382700,115.2503828125,0,0,4.018519401550293,11.138999938964844,3.0068585872650146,26.333391189575195,58.400001525878906,18.1229369,59.2854415
1675156410712000000,116.354,0,0,6.271990776062012,11.387999534606934,2.9715750217437744,23.373931884765625,58.400001525878906,18.1229687,59.2854662
1675156411840000000,117.482,0,0,4.4146928787231445,11.730999946594238,2.8989977836608887,19.669443130493164,58.400001525878906,18.1229966,59.2854889
1675156412959793000,118.60179296875,0,0,4.145162582397461,11.515000343322754,2.837575912475586,15.884349822998047,58.400001525878906,18.1230145,59.2855153
1675156414039797000,119.681796875,0,0,4.230966567993164,11.255000114440918,2.7793996334075928,11.363434791564941,58.400001525878906,18.1230243,59.2855372
1675156415137348900,120.77934887695312,0,0,4.484064102172852,10.956999778747559,2.6844379901885986,3.1403818130493164,58.400001525878906,18.1230245,59.2855582
1675156416257348900,121.89934887695313,0,0,4.617107391357422,10.722999572753906,2.635685443878174,355.18780517578125,58.400001525878906,18.1230129,59.2855786
1675156417297348600,122.9393486328125,0,0,4.554951190948486,10.574000358581543,2.6501200199127197,349.60919189453125,58.400001525878906,18.1230046,59.2856024
