time,seconds_elapsed,z,y,x
1.68E+18,4.165372559,1.80374527,-0.530893624,0.073804349
1.68E+18,4.175372559,1.195611954,0.314296216,-0.03649167
1.68E+18,4.185371826,1.195598602,-0.276843637,-0.030135684
1.68E+18,4.195371826,0.628190041,1.262087226,-0.481349885
1.68E+18,4.205371826,0.568320274,-0.71938318,-0.195592567
1.68E+18,4.215371582,0.199607849,0.28810218,-0.008424819
1.68E+18,4.225371826,-0.197854042,-0.406807512,0.629698336
1.68E+18,4.235371582,-0.260107994,-0.425738037,0.407238305
1.68E+18,4.245371826,-0.501904488,-0.71828413,0.527133048
1.68E+18,4.255371582,-0.32711792,-0.025676984,-0.586565971
1.68E+18,4.265371826,-0.504259109,-0.270414561,-0.316336334
1.68E+18,4.275371582,-0.753241539,0.834834993,-0.583841264
1.68E+18,4.285372559,-0.975902557,-0.087496608,0.053192601
1.68E+18,4.295372559,-0.987883568,-0.163104504,0.174013451
1.68E+18,4.305372559,-1.007042885,-0.465762675,0.287650555
1.68E+18,4.315372559,-1.119576454,-0.079610303,0.087936074
1.68E+18,4.325372559,-0.90171814,0.280306876,-0.231025428
1.68E+18,4.335372559,-1.047771454,0.799625456,0.056788597
